NumeroOrden,NumeroLineaOrden,FechaPedido,NombreCliente,CorreoElectronico,Articulo,Cantidad,PrecioUnitario,MontoImpuesto
SO55832,3,2021-09-08,Alexandra Thompson,alexandra79@adventure-works.com,Road Tire Tube,1,3,0
SO55857,1,2021-09-08,Gabrielle Roberts,gabrielle48@adventure-works.com,"Touring-2000 Blue, 46",1,1214,97
SO55857,2,2021-09-08,Gabrielle Roberts,gabrielle48@adventure-works.com,Road Bottle Cage,1,8,0
SO55857,3,2021-09-08,Gabrielle Roberts,gabrielle48@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55857,4,2021-09-08,Gabrielle Roberts,gabrielle48@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53,4
SO55857,5,2021-09-08,Gabrielle Roberts,gabrielle48@adventure-works.com,"Half-Finger Gloves, M",1,24,1
SO55867,1,2021-09-09,Casey Pal,casey13@adventure-works.com,"Road-550-W Yellow, 40",1,1120,89
SO55899,1,2021-09-09,Brad Nara,brad17@adventure-works.com,ML Road Tire,1,24,1
SO55899,2,2021-09-09,Brad Nara,brad17@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55894,1,2021-09-09,Jose Henderson,jose28@adventure-works.com,Mountain Tire Tube,1,4,0
SO55894,2,2021-09-09,Jose Henderson,jose28@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55894,3,2021-09-09,Jose Henderson,jose28@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55894,4,2021-09-09,Jose Henderson,jose28@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO55883,1,2021-09-09,Xavier Sanders,xavier69@adventure-works.com,LL Road Tire,1,21,1
SO55883,2,2021-09-09,Xavier Sanders,xavier69@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55874,1,2021-09-09,Kaitlin Patel,kaitlin3@adventure-works.com,HL Road Tire,1,32,2
SO55874,2,2021-09-09,Kaitlin Patel,kaitlin3@adventure-works.com,Road Tire Tube,1,3,0
SO55874,3,2021-09-09,Kaitlin Patel,kaitlin3@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55893,1,2021-09-09,Natalie Kelly,natalie23@adventure-works.com,Mountain Tire Tube,1,4,0
SO55893,2,2021-09-09,Natalie Kelly,natalie23@adventure-works.com,Hitch Rack - 4-Bike,1,120,9
SO55892,1,2021-09-09,Devin Morris,devin84@adventure-works.com,Mountain Tire Tube,1,4,0
SO55892,2,2021-09-09,Devin Morris,devin84@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55892,3,2021-09-09,Devin Morris,devin84@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO55871,3,2021-09-09,Carolyn Torres,carolyn32@adventure-works.com,"Half-Finger Gloves, M",1,24,1
SO55871,1,2021-09-09,Carolyn Torres,carolyn32@adventure-works.com,Road Tire Tube,1,3,0
SO55871,2,2021-09-09,Carolyn Torres,carolyn32@adventure-works.com,ML Road Tire,1,24,1
SO55895,1,2021-09-09,Katherine Bennett,katherine26@adventure-works.com,Mountain Tire Tube,1,4,0
SO55890,1,2021-09-09,Trinity Cooper,trinity8@adventure-works.com,"Classic Vest, M",1,63,5
SO55890,2,2021-09-09,Trinity Cooper,trinity8@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55898,1,2021-09-09,Lindsey Shan,lindsey11@adventure-works.com,Mountain Tire Tube,1,4,0
SO55898,2,2021-09-09,Lindsey Shan,lindsey11@adventure-works.com,LL Mountain Tire,1,24,1
SO55898,3,2021-09-09,Lindsey Shan,lindsey11@adventure-works.com,Fender Set - Mountain,1,21,1
SO55898,4,2021-09-09,Lindsey Shan,lindsey11@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55875,1,2021-09-09,Darrell Yuan,darrell15@adventure-works.com,AWC Logo Cap,1,8,0
SO55910,1,2021-09-09,Chloe Evans,chloe0@adventure-works.com,"Road-250 Black, 58",1,2443,195
SO55910,2,2021-09-09,Chloe Evans,chloe0@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55910,3,2021-09-09,Chloe Evans,chloe0@adventure-works.com,Road Bottle Cage,1,8,0
SO55910,4,2021-09-09,Chloe Evans,chloe0@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53,4
SO55901,1,2021-09-09,Shawna Anand,shawna21@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55901,2,2021-09-09,Shawna Anand,shawna21@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55918,1,2021-09-09,Mason Gray,mason7@adventure-works.com,"Road-750 Black, 52",1,539,43
SO55918,2,2021-09-09,Mason Gray,mason7@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55918,3,2021-09-09,Mason Gray,mason7@adventure-works.com,Road Bottle Cage,1,8,0
SO55919,1,2021-09-09,Tamara Ma,tamara5@adventure-works.com,"Road-550-W Yellow, 40",1,1120,89
SO55919,2,2021-09-09,Tamara Ma,tamara5@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53,4
SO55896,1,2021-09-09,Emily Hayes,emily48@adventure-works.com,LL Mountain Tire,1,24,1
SO55889,1,2021-09-09,Maria Patterson,maria33@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55909,1,2021-09-09,Deanna Gill,deanna40@adventure-works.com,Fender Set - Mountain,1,21,1
SO55909,2,2021-09-09,Deanna Gill,deanna40@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55909,3,2021-09-09,Deanna Gill,deanna40@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49,3
SO55908,1,2021-09-09,Dalton Hughes,dalton57@adventure-works.com,Fender Set - Mountain,1,21,1
SO55913,1,2021-09-09,Mariah Bryant,mariah23@adventure-works.com,"Mountain-200 Black, 46",1,2294,183
SO55913,2,2021-09-09,Mariah Bryant,mariah23@adventure-works.com,Fender Set - Mountain,1,21,1
SO55913,3,2021-09-09,Mariah Bryant,mariah23@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55913,4,2021-09-09,Mariah Bryant,mariah23@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55913,5,2021-09-09,Mariah Bryant,mariah23@adventure-works.com,Hydration Pack - 70 oz.,1,54,4
SO55915,1,2021-09-09,Irving Schmidt,irving0@adventure-works.com,"Mountain-200 Black, 46",1,2294,183
SO55915,2,2021-09-09,Irving Schmidt,irving0@adventure-works.com,Hydration Pack - 70 oz.,1,54,4
SO55915,3,2021-09-09,Irving Schmidt,irving0@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO55891,1,2021-09-09,Kayla Washington,kayla37@adventure-works.com,"Women's Mountain Shorts, S",1,69,5
SO55888,1,2021-09-09,Timothy Turner,timothy30@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55888,2,2021-09-09,Timothy Turner,timothy30@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55888,3,2021-09-09,Timothy Turner,timothy30@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55876,1,2021-09-09,Molly Sai,molly6@adventure-works.com,Hydration Pack - 70 oz.,1,54,4
SO55911,1,2021-09-09,Thomas Yang,thomas30@adventure-works.com,"Mountain-400-W Silver, 42",1,769,61
SO55911,2,2021-09-09,Thomas Yang,thomas30@adventure-works.com,"Women's Mountain Shorts, L",1,69,5
SO55912,1,2021-09-09,Jessica Brown,jessica51@adventure-works.com,"Mountain-200 Silver, 38",1,2319,185
SO55912,2,2021-09-09,Jessica Brown,jessica51@adventure-works.com,Fender Set - Mountain,1,21,1
SO55912,3,2021-09-09,Jessica Brown,jessica51@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49,3
SO55879,1,2021-09-09,Eduardo Jackson,eduardo10@adventure-works.com,LL Mountain Tire,1,24,1
SO55906,1,2021-09-09,Brooke Ramirez,brooke7@adventure-works.com,HL Mountain Tire,1,35,2
SO55906,2,2021-09-09,Brooke Ramirez,brooke7@adventure-works.com,Mountain Tire Tube,1,4,0
SO55906,3,2021-09-09,Brooke Ramirez,brooke7@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55906,4,2021-09-09,Brooke Ramirez,brooke7@adventure-works.com,"Half-Finger Gloves, M",1,24,1
SO55869,1,2021-09-09,Justin Alexander,justin16@adventure-works.com,"Mountain-200 Black, 42",1,2294,183
SO55869,2,2021-09-09,Justin Alexander,justin16@adventure-works.com,Fender Set - Mountain,1,21,1
SO55870,1,2021-09-09,Alan He,alan22@adventure-works.com,"Mountain-200 Silver, 46",1,2319,185
SO55870,2,2021-09-09,Alan He,alan22@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55870,3,2021-09-09,Alan He,alan22@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55897,1,2021-09-09,Tammy Raman,tammy13@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53,4
SO55917,4,2021-09-09,Dustin Goldstein,dustin20@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55917,1,2021-09-09,Dustin Goldstein,dustin20@adventure-works.com,"Mountain-200 Silver, 42",1,2319,185
SO55917,2,2021-09-09,Dustin Goldstein,dustin20@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55917,3,2021-09-09,Dustin Goldstein,dustin20@adventure-works.com,AWC Logo Cap,1,8,0
SO55907,1,2021-09-09,Samuel Griffin,samuel20@adventure-works.com,Fender Set - Mountain,1,21,1
SO55907,2,2021-09-09,Samuel Griffin,samuel20@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55907,3,2021-09-09,Samuel Griffin,samuel20@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55907,4,2021-09-09,Samuel Griffin,samuel20@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55880,1,2021-09-09,Charles Jackson,charles15@adventure-works.com,Road Tire Tube,1,3,0
SO55880,2,2021-09-09,Charles Jackson,charles15@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO55877,1,2021-09-09,Sierra Young,sierra15@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53,4
SO55877,2,2021-09-09,Sierra Young,sierra15@adventure-works.com,"Half-Finger Gloves, M",1,24,1
SO55878,1,2021-09-09,Gabriel Allen,gabriel53@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55868,1,2021-09-09,Karla Xu,karla5@adventure-works.com,"Mountain-200 Black, 38",1,2294,183
SO55868,2,2021-09-09,Karla Xu,karla5@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55868,3,2021-09-09,Karla Xu,karla5@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55885,1,2021-09-09,Jerome Navarro,jerome8@adventure-works.com,LL Road Tire,1,21,1
SO55885,2,2021-09-09,Jerome Navarro,jerome8@adventure-works.com,Road Tire Tube,1,3,0
SO55885,3,2021-09-09,Jerome Navarro,jerome8@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55887,1,2021-09-09,Jerome Navarro,jerome8@adventure-works.com,Mountain Tire Tube,1,4,0
SO55887,2,2021-09-09,Jerome Navarro,jerome8@adventure-works.com,ML Mountain Tire,1,29,2
SO55887,3,2021-09-09,Jerome Navarro,jerome8@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55900,1,2021-09-09,Kristen Zhou,kristen7@adventure-works.com,Road Tire Tube,1,3,0
SO55900,2,2021-09-09,Kristen Zhou,kristen7@adventure-works.com,All-Purpose Bike Stand,1,159,12
SO55920,1,2021-09-09,Jonathon Serrano,jonathon12@adventure-works.com,"Road-550-W Yellow, 44",1,1120,89
SO55920,2,2021-09-09,Jonathon Serrano,jonathon12@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55920,3,2021-09-09,Jonathon Serrano,jonathon12@adventure-works.com,Road Bottle Cage,1,8,0
SO55920,4,2021-09-09,Jonathon Serrano,jonathon12@adventure-works.com,AWC Logo Cap,1,8,0
SO55920,5,2021-09-09,Jonathon Serrano,jonathon12@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55902,1,2021-09-09,Neil Martin,neil1@adventure-works.com,Road Tire Tube,1,3,0
SO55872,1,2021-09-09,Pamela Schmidt,pamela13@adventure-works.com,LL Road Tire,1,21,1
SO55872,2,2021-09-09,Pamela Schmidt,pamela13@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55872,3,2021-09-09,Pamela Schmidt,pamela13@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO55904,1,2021-09-09,Rebekah Malhotra,rebekah5@adventure-works.com,LL Road Tire,1,21,1
SO55904,2,2021-09-09,Rebekah Malhotra,rebekah5@adventure-works.com,AWC Logo Cap,1,8,0
SO55905,1,2021-09-09,Juan Ruiz,juan0@adventure-works.com,LL Road Tire,1,21,1
SO55905,2,2021-09-09,Juan Ruiz,juan0@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55882,1,2021-09-09,Bridget Anand,bridget22@adventure-works.com,Touring Tire Tube,1,4,0
SO55882,2,2021-09-09,Bridget Anand,bridget22@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55882,3,2021-09-09,Bridget Anand,bridget22@adventure-works.com,All-Purpose Bike Stand,1,159,12
SO55881,1,2021-09-09,Elijah Allen,elijah49@adventure-works.com,Touring Tire Tube,1,4,0
SO55881,2,2021-09-09,Elijah Allen,elijah49@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55881,3,2021-09-09,Elijah Allen,elijah49@adventure-works.com,"Half-Finger Gloves, S",1,24,1
SO55914,1,2021-09-09,Craig Vazquez,craig14@adventure-works.com,"Road-750 Black, 48",1,539,43
SO55914,2,2021-09-09,Craig Vazquez,craig14@adventure-works.com,LL Road Tire,1,21,1
SO55914,3,2021-09-09,Craig Vazquez,craig14@adventure-works.com,Road Tire Tube,1,3,0
SO55873,1,2021-09-09,Janelle Patel,janelle3@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55873,2,2021-09-09,Janelle Patel,janelle3@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55873,3,2021-09-09,Janelle Patel,janelle3@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55921,1,2021-09-09,Felicia Moyer,felicia9@adventure-works.com,"Road-750 Black, 44",1,539,43
SO55921,2,2021-09-09,Felicia Moyer,felicia9@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55921,3,2021-09-09,Felicia Moyer,felicia9@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53,4
SO55921,4,2021-09-09,Felicia Moyer,felicia9@adventure-works.com,AWC Logo Cap,1,8,0
SO55903,1,2021-09-09,Diana Martin,diana0@adventure-works.com,Touring Tire Tube,1,4,0
SO55903,2,2021-09-09,Diana Martin,diana0@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55916,1,2021-09-09,Melanie Powell,melanie24@adventure-works.com,"Touring-3000 Blue, 44",1,742,59
SO55916,2,2021-09-09,Melanie Powell,melanie24@adventure-works.com,AWC Logo Cap,1,8,0
SO55884,1,2021-09-09,Katherine Hall,katherine96@adventure-works.com,LL Mountain Tire,1,24,1
SO55884,2,2021-09-09,Katherine Hall,katherine96@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55886,1,2021-09-09,Samuel Robinson,samuel58@adventure-works.com,LL Mountain Tire,1,24,1
SO55886,2,2021-09-09,Samuel Robinson,samuel58@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55937,1,2021-09-10,Aidan Patterson,aidan11@adventure-works.com,ML Mountain Tire,1,29,2
SO55937,2,2021-09-10,Aidan Patterson,aidan11@adventure-works.com,Mountain Tire Tube,1,4,0
SO55937,3,2021-09-10,Aidan Patterson,aidan11@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55965,1,2021-09-10,Angelica Ross,angelica3@adventure-works.com,"Road-750 Black, 44",1,539,43
SO55965,2,2021-09-10,Angelica Ross,angelica3@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55965,3,2021-09-10,Angelica Ross,angelica3@adventure-works.com,Road Bottle Cage,1,8,0
SO55963,1,2021-09-10,Alyssa Moore,alyssa7@adventure-works.com,"Touring-1000 Blue, 50",1,2384,190
SO55963,2,2021-09-10,Alyssa Moore,alyssa7@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO55964,1,2021-09-10,Victoria Clark,victoria18@adventure-works.com,"Touring-1000 Blue, 54",1,2384,190
SO55964,2,2021-09-10,Victoria Clark,victoria18@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53,4
SO55924,1,2021-09-10,Kevin Bryant,kevin20@adventure-works.com,"Mountain-200 Black, 46",1,2294,183
SO55924,2,2021-09-10,Kevin Bryant,kevin20@adventure-works.com,HL Mountain Tire,1,35,2
SO55924,3,2021-09-10,Kevin Bryant,kevin20@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55924,4,2021-09-10,Kevin Bryant,kevin20@adventure-works.com,All-Purpose Bike Stand,1,159,12
SO55951,1,2021-09-10,Cindy Jordan,cindy2@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53,4
SO55932,1,2021-09-10,Sydney Bryant,sydney40@adventure-works.com,"Road-350-W Yellow, 48",1,1700,136
SO55932,2,2021-09-10,Sydney Bryant,sydney40@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO55932,3,2021-09-10,Sydney Bryant,sydney40@adventure-works.com,AWC Logo Cap,1,8,0
SO55952,1,2021-09-10,Kristopher Mehta,kristopher12@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55957,4,2021-09-10,Melissa Richardson,melissa31@adventure-works.com,Fender Set - Mountain,1,21,1
SO55957,5,2021-09-10,Melissa Richardson,melissa31@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55957,6,2021-09-10,Melissa Richardson,melissa31@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55957,1,2021-09-10,Melissa Richardson,melissa31@adventure-works.com,"Mountain-200 Black, 42",1,2294,183
SO55957,2,2021-09-10,Melissa Richardson,melissa31@adventure-works.com,Mountain Tire Tube,1,4,0
SO55957,3,2021-09-10,Melissa Richardson,melissa31@adventure-works.com,HL Mountain Tire,1,35,2
SO55923,2,2021-09-10,Gerald Rodriguez,gerald5@adventure-works.com,Fender Set - Mountain,1,21,1
SO55923,3,2021-09-10,Gerald Rodriguez,gerald5@adventure-works.com,Hydration Pack - 70 oz.,1,54,4
SO55923,4,2021-09-10,Gerald Rodriguez,gerald5@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO55923,1,2021-09-10,Gerald Rodriguez,gerald5@adventure-works.com,"Mountain-200 Silver, 42",1,2319,185
SO55961,1,2021-09-10,Ashley Russell,ashley47@adventure-works.com,"Mountain-200 Black, 46",1,2294,183
SO55961,2,2021-09-10,Ashley Russell,ashley47@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55961,3,2021-09-10,Ashley Russell,ashley47@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55962,1,2021-09-10,Adriana Lopez,adriana17@adventure-works.com,"Mountain-200 Silver, 38",1,2319,185
SO55962,2,2021-09-10,Adriana Lopez,adriana17@adventure-works.com,HL Mountain Tire,1,35,2
SO55962,3,2021-09-10,Adriana Lopez,adriana17@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55926,2,2021-09-10,Shannon Sun,shannon12@adventure-works.com,Touring Tire Tube,1,4,0
SO55926,3,2021-09-10,Shannon Sun,shannon12@adventure-works.com,Touring Tire,1,28,2
SO55926,4,2021-09-10,Shannon Sun,shannon12@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55926,1,2021-09-10,Shannon Sun,shannon12@adventure-works.com,"Touring-2000 Blue, 46",1,1214,97
SO55927,1,2021-09-10,Alexandria Howard,alexandria33@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55927,2,2021-09-10,Alexandria Howard,alexandria33@adventure-works.com,Road Bottle Cage,1,8,0
SO55927,3,2021-09-10,Alexandria Howard,alexandria33@adventure-works.com,"Classic Vest, L",1,63,5
SO55948,1,2021-09-10,Logan Campbell,logan33@adventure-works.com,Mountain Tire Tube,1,4,0
SO55948,2,2021-09-10,Logan Campbell,logan33@adventure-works.com,HL Mountain Tire,1,35,2
SO55948,3,2021-09-10,Logan Campbell,logan33@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO55947,1,2021-09-10,Carla Garcia,carla17@adventure-works.com,Touring Tire,1,28,2
SO55947,2,2021-09-10,Carla Garcia,carla17@adventure-works.com,Touring Tire Tube,1,4,0
SO55947,3,2021-09-10,Carla Garcia,carla17@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55931,1,2021-09-10,Nathan Jones,nathan61@adventure-works.com,ML Mountain Tire,1,29,2
SO55931,2,2021-09-10,Nathan Jones,nathan61@adventure-works.com,Mountain Tire Tube,1,4,0
SO55931,3,2021-09-10,Nathan Jones,nathan61@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO55950,1,2021-09-10,Aaron Perry,aaron7@adventure-works.com,Fender Set - Mountain,1,21,1
SO55950,2,2021-09-10,Aaron Perry,aaron7@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49,3
SO55956,3,2021-09-10,Gabriella Morris,gabriella17@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55956,1,2021-09-10,Gabriella Morris,gabriella17@adventure-works.com,"Mountain-200 Silver, 46",1,2319,185
SO55956,2,2021-09-10,Gabriella Morris,gabriella17@adventure-works.com,Fender Set - Mountain,1,21,1
SO55949,1,2021-09-10,Eduardo Butler,eduardo58@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55949,2,2021-09-10,Eduardo Butler,eduardo58@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55949,3,2021-09-10,Eduardo Butler,eduardo58@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53,4
SO55925,1,2021-09-10,Gerald Moreno,gerald14@adventure-works.com,"Mountain-200 Black, 46",1,2294,183
SO55925,2,2021-09-10,Gerald Moreno,gerald14@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55925,3,2021-09-10,Gerald Moreno,gerald14@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55941,1,2021-09-10,Omar Andersen,omar33@adventure-works.com,"Women's Mountain Shorts, M",1,69,5
SO55960,1,2021-09-10,Meredith Martinez,meredith17@adventure-works.com,"Road-250 Black, 48",1,2443,195
SO55960,2,2021-09-10,Meredith Martinez,meredith17@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55940,1,2021-09-10,Fernando Hughes,fernando54@adventure-works.com,"Women's Mountain Shorts, S",1,69,5
SO55940,2,2021-09-10,Fernando Hughes,fernando54@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49,3
SO55939,1,2021-09-10,Austin Simmons,austin11@adventure-works.com,"Women's Mountain Shorts, M",1,69,5
SO55939,2,2021-09-10,Austin Simmons,austin11@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53,4
SO55930,1,2021-09-10,Melissa Bailey,melissa38@adventure-works.com,LL Road Tire,1,21,1
SO55930,2,2021-09-10,Melissa Bailey,melissa38@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55929,1,2021-09-10,Ivan Gonzalez,ivan15@adventure-works.com,LL Road Tire,1,21,1
SO55929,2,2021-09-10,Ivan Gonzalez,ivan15@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO55954,2,2021-09-10,Thomas Roberts,thomas41@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55954,3,2021-09-10,Thomas Roberts,thomas41@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55954,1,2021-09-10,Thomas Roberts,thomas41@adventure-works.com,"Mountain-500 Black, 52",1,539,43
SO55967,2,2021-09-10,Grace Washington,grace61@adventure-works.com,"Road-750 Black, 44",1,539,43
SO55967,1,2021-09-10,Grace Washington,grace61@adventure-works.com,AWC Logo Cap,1,8,0
SO55938,1,2021-09-10,Jaclyn Liang,jaclyn18@adventure-works.com,Mountain Bottle Cage,1,9,0
SO55938,2,2021-09-10,Jaclyn Liang,jaclyn18@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55966,1,2021-09-10,Morgan Long,morgan79@adventure-works.com,"Road-750 Black, 44",1,539,43
SO55966,2,2021-09-10,Morgan Long,morgan79@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55966,3,2021-09-10,Morgan Long,morgan79@adventure-works.com,Road Bottle Cage,1,8,0
SO55944,1,2021-09-10,Kristi Prasad,kristi26@adventure-works.com,Mountain Tire Tube,1,4,0
SO55928,3,2021-09-10,Lucas Powell,lucas58@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO55928,4,2021-09-10,Lucas Powell,lucas58@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53,4
SO55928,1,2021-09-10,Lucas Powell,lucas58@adventure-works.com,Mountain Tire Tube,1,4,0
SO55928,2,2021-09-10,Lucas Powell,lucas58@adventure-works.com,ML Mountain Tire,1,29,2
SO55958,1,2021-09-10,Cedric Sun,cedric12@adventure-works.com,"Touring-2000 Blue, 50",1,1214,97
SO55958,2,2021-09-10,Cedric Sun,cedric12@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO55958,3,2021-09-10,Cedric Sun,cedric12@adventure-works.com,Road Bottle Cage,1,8,0
